date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-01-14 21:00:00,-8.9,57.71,3.1,150.0,0.0,0.0,0.0
2018-01-14 22:00:00,-8.9,57.71,3.6,150.0,0.0,0.0,0.0
2018-01-14 23:00:00,-8.9,57.71,4.1,155.0,0.0,0.0,0.0
2018-01-15 00:00:00,-8.9,57.71,3.6,160.0,0.0,0.0,0.0
2018-01-15 01:00:00,-8.9,60.99,3.6,160.0,0.0,0.0,0.0
2018-01-15 02:00:00,-8.9,60.99,4.1,145.0,0.0,0.0,0.0
2018-01-15 03:00:00,-8.3,57.86,4.1,140.0,0.0,0.0,0.0
2018-01-15 04:00:00,-8.3,57.86,4.6,140.0,0.0,0.0,0.0
2018-01-15 05:00:00,-8.3,57.86,4.1,135.0,0.0,0.0,0.0
2018-01-15 06:00:00,-8.3,63.98,5.7,150.0,0.0,0.0,0.0
2018-01-15 07:00:00,-8.3,70.69,3.48,140.0,0.0,0.0,0.0
2018-01-15 08:00:00,-8.56,76.47,3.4,134.0,0.0,0.0,0.0
2018-01-15 09:00:00,-8.38,78.04,3.6,127.5,22.0,103.0,15.5
2018-01-15 10:00:00,-7.8,78.11,4.1,120.0,125.5,358.0,57.5
2018-01-15 11:00:00,-7.68,78.15,3.9,126.0,237.0,480.0,89.0
2018-01-15 12:00:00,-7.03,78.97,3.93,116.67,356.0,610.5,112.0
2018-01-15 13:00:00,-6.78,78.97,3.85,115.0,347.5,436.5,154.5
2018-01-15 14:00:00,-6.7,80.75,5.03,140.0,329.5,379.5,162.0
2018-01-15 15:00:00,-6.7,82.53,4.1,140.0,261.0,270.5,152.5
2018-01-15 16:00:00,-6.55,78.36,2.85,133.33,146.0,89.5,117.5
2018-01-15 17:00:00,-6.1,80.48,2.73,133.33,67.5,21.0,63.5
2018-01-15 18:00:00,-6.1,82.6,1.5,110.0,11.0,4.0,11.0
2018-01-15 19:00:00,-6.1,86.29,0.0,32.86,0.0,0.0,0.0
2018-01-15 20:00:00,-5.85,86.69,0.0,3.08,0.0,0.0,0.0
2018-01-15 21:00:00,-6.1,90.92,0.0,11.54,0.0,0.0,0.0
2018-01-15 22:00:00,-6.1,90.92,2.6,190.0,0.0,0.0,0.0
2018-01-15 23:00:00,-5.85,89.01,3.1,210.0,0.0,0.0,0.0
2018-01-16 00:00:00,-6.1,90.92,2.6,210.0,0.0,0.0,0.0
2018-01-16 01:00:00,-6.25,90.88,3.72,230.0,0.0,0.0,0.0
2018-01-16 02:00:00,-7.25,86.64,4.4,225.0,0.0,0.0,0.0
2018-01-16 03:00:00,-8.7,81.6,4.43,206.67,0.0,0.0,0.0
2018-01-16 04:00:00,-8.3,81.6,4.85,230.0,0.0,0.0,0.0
2018-01-16 05:00:00,-8.5,79.78,5.3,240.0,0.0,0.0,0.0
2018-01-16 06:00:00,-9.1,77.87,5.13,246.67,0.0,0.0,0.0
2018-01-16 07:00:00,-9.4,73.76,4.1,240.0,0.0,0.0,0.0
2018-01-16 08:00:00,-9.7,75.77,5.15,235.0,0.0,0.0,0.0
2018-01-16 09:00:00,-10.6,78.4,5.4,230.0,14.0,11.5,13.5
2018-01-16 10:00:00,-11.1,77.62,5.7,230.0,81.5,66.5,68.0
2018-01-16 11:00:00,-11.4,75.83,5.95,230.0,169.5,154.5,119.5
2018-01-16 12:00:00,-11.7,74.04,4.6,220.0,327.5,526.5,118.5
2018-01-16 13:00:00,-11.7,74.04,5.7,220.0,170.0,26.5,158.0
2018-01-16 14:00:00,-11.78,76.14,4.88,222.5,348.0,434.5,155.5
2018-01-16 15:00:00,-10.6,74.23,4.88,232.5,374.5,638.0,120.0
2018-01-16 16:00:00,-10.85,74.14,4.85,225.0,253.0,538.5,88.0
2018-01-16 17:00:00,-11.1,74.14,4.77,220.0,126.5,349.0,61.5
2018-01-16 18:00:00,-12.2,73.27,4.6,230.0,19.0,62.0,15.0
2018-01-16 19:00:00,-13.3,77.28,4.6,230.0,0.0,0.0,0.0
2018-01-16 20:00:00,-13.5,79.46,4.43,226.67,0.0,0.0,0.0
2018-01-16 21:00:00,-12.8,77.36,4.6,230.0,0.0,0.0,0.0
2018-01-16 22:00:00,-12.8,77.36,4.35,230.0,0.0,0.0,0.0
2018-01-16 23:00:00,-13.05,79.16,4.22,242.5,0.0,0.0,0.0
2018-01-17 00:00:00,-13.3,77.28,3.6,260.0,0.0,0.0,0.0
2018-01-17 01:00:00,-13.95,77.19,3.6,245.0,0.0,0.0,0.0
2018-01-17 02:00:00,-14.63,79.34,3.1,250.0,0.0,0.0,0.0
2018-01-17 03:00:00,-15.3,81.49,2.85,195.0,0.0,0.0,0.0
2018-01-17 04:00:00,-14.4,85.46,2.35,195.0,0.0,0.0,0.0
2018-01-17 05:00:00,-15.0,85.8,2.6,190.0,0.0,0.0,0.0
2018-01-17 06:00:00,-15.6,81.41,3.1,200.0,0.0,0.0,0.0
2018-01-17 07:00:00,-15.0,81.49,3.1,230.0,0.0,0.0,0.0
2018-01-17 08:00:00,-14.7,83.47,3.35,225.0,0.0,0.0,0.0
2018-01-17 09:00:00,-13.9,81.63,3.1,220.0,20.0,54.5,17.0
2018-01-17 10:00:00,-12.8,77.36,3.1,250.0,115.5,256.5,65.5
2018-01-17 11:00:00,-11.95,75.75,3.35,225.0,210.0,303.0,115.5
2018-01-17 12:00:00,-8.3,63.98,4.6,230.0,359.0,631.5,103.5
2018-01-17 13:00:00,-5.6,61.74,5.7,230.0,453.5,781.5,101.5
2018-01-17 14:00:00,-5.3,63.22,5.95,230.0,476.0,851.0,94.0
2018-01-17 15:00:00,-5.0,64.69,7.2,230.0,416.5,819.5,88.0
2018-01-17 16:00:00,-5.0,61.33,7.2,240.0,304.5,745.5,72.0
2018-01-17 17:00:00,-5.85,66.16,6.95,220.0,145.0,482.5,52.5
2018-01-17 18:00:00,-7.2,70.89,5.7,200.0,17.5,70.5,14.5
2018-01-17 19:00:00,-7.2,70.89,7.7,210.0,0.0,0.0,0.0
2018-01-17 20:00:00,-6.95,67.61,8.25,220.0,0.0,0.0,0.0
2018-01-17 21:00:00,-7.2,60.83,8.2,220.0,0.0,0.0,0.0
2018-01-17 22:00:00,-8.3,66.95,9.3,230.0,0.0,0.0,0.0
2018-01-17 23:00:00,-8.3,66.95,8.75,230.0,0.0,0.0,0.0
2018-01-18 00:00:00,-8.3,63.98,8.2,230.0,0.0,0.0,0.0
2018-01-18 01:00:00,-8.9,67.44,9.3,230.0,0.0,0.0,0.0
2018-01-18 02:00:00,-9.15,67.08,8.75,230.0,0.0,0.0,0.0
2018-01-18 03:00:00,-10.0,67.22,8.8,230.0,0.0,0.0,0.0
2018-01-18 04:00:00,-10.0,67.22,6.2,230.0,0.0,0.0,0.0
2018-01-18 05:00:00,-10.3,70.72,5.95,225.0,0.0,0.0,0.0
2018-01-18 06:00:00,-10.0,70.37,5.7,220.0,0.0,0.0,0.0
2018-01-18 07:00:00,-10.0,70.37,6.2,220.0,0.0,0.0,0.0
2018-01-18 08:00:00,-10.0,72.35,6.45,220.0,0.0,0.0,0.0
2018-01-18 09:00:00,-8.9,70.58,6.2,230.0,19.0,62.0,15.0
2018-01-18 10:00:00,-7.8,67.66,6.7,230.0,121.0,304.0,59.5
2018-01-18 11:00:00,-6.95,64.37,6.7,235.0,317.5,781.5,69.0
2018-01-18 12:00:00,-5.0,61.33,6.7,230.0,430.5,865.5,78.5
2018-01-18 13:00:00,-3.9,58.91,7.2,230.0,488.0,896.0,82.0
2018-01-18 14:00:00,-3.35,57.76,6.95,225.0,485.0,886.5,84.5
2018-01-18 15:00:00,-2.8,59.17,6.7,210.0,404.0,800.0,80.0
2018-01-18 16:00:00,-2.8,59.17,8.8,210.0,235.5,451.0,88.0
2018-01-18 17:00:00,-2.8,60.77,8.25,210.0,129.5,398.0,54.5
2018-01-18 18:00:00,-3.9,64.93,7.7,210.0,22.0,106.5,15.5
2018-01-18 19:00:00,-4.4,67.74,8.8,210.0,0.0,0.0,0.0
2018-01-18 20:00:00,-4.4,66.28,8.25,215.0,0.0,0.0,0.0
2018-01-18 21:00:00,-3.9,62.13,8.2,230.0,0.0,0.0,0.0
2018-01-18 22:00:00,-3.9,62.13,7.7,230.0,0.0,0.0,0.0
2018-01-18 23:00:00,-3.9,62.13,7.45,230.0,0.0,0.0,0.0
2018-01-19 00:00:00,-4.4,64.82,6.7,230.0,0.0,0.0,0.0
2018-01-19 01:00:00,-4.4,64.82,6.2,230.0,0.0,0.0,0.0
2018-01-19 02:00:00,-4.4,64.82,6.2,225.0,0.0,0.0,0.0
2018-01-19 03:00:00,-5.0,68.22,5.7,220.0,0.0,0.0,0.0
2018-01-19 04:00:00,-5.0,68.22,5.7,210.0,0.0,0.0,0.0
2018-01-19 05:00:00,-5.3,68.16,5.4,220.0,0.0,0.0,0.0
2018-01-19 06:00:00,-5.6,68.1,5.1,210.0,0.0,0.0,0.0
2018-01-19 07:00:00,-5.6,68.1,6.2,210.0,0.0,0.0,0.0
2018-01-19 08:00:00,-5.3,68.16,6.2,210.0,0.0,0.0,0.0
2018-01-19 09:00:00,-3.9,64.93,6.7,220.0,24.5,115.0,16.5
2018-01-19 10:00:00,-2.8,59.17,7.2,220.0,140.0,433.0,54.5
2018-01-19 11:00:00,-1.95,57.85,7.7,225.0,272.0,624.0,71.5
2018-01-19 12:00:00,0.0,54.38,7.2,220.0,382.0,757.5,71.5
2018-01-19 13:00:00,0.6,54.38,8.2,220.0,413.5,687.0,100.5
2018-01-19 14:00:00,1.15,53.64,8.5,225.0,459.5,830.5,81.5
2018-01-19 15:00:00,1.7,55.24,8.2,210.0,383.0,741.0,81.0
2018-01-19 16:00:00,1.7,55.24,8.2,210.0,285.5,690.0,67.0
2018-01-19 17:00:00,1.4,57.97,7.95,210.0,150.0,511.5,47.5
2018-01-19 18:00:00,0.6,62.94,8.2,200.0,24.0,127.0,16.5
2018-01-19 19:00:00,0.6,62.94,7.7,210.0,0.0,0.0,0.0
2018-01-19 20:00:00,0.85,61.82,8.5,210.0,0.0,0.0,0.0
2018-01-19 21:00:00,1.7,58.15,9.8,220.0,0.0,0.0,0.0
2018-01-19 22:00:00,2.2,56.11,10.8,210.0,0.0,0.0,0.0
2018-01-19 23:00:00,2.2,57.58,11.05,215.0,0.0,0.0,0.0
2018-01-20 00:00:00,1.7,61.2,10.8,230.0,0.0,0.0,0.0
2018-01-20 01:00:00,1.1,63.9,8.8,220.0,0.0,0.0,0.0
2018-01-20 02:00:00,1.1,63.9,8.8,220.0,0.0,0.0,0.0
2018-01-20 03:00:00,1.1,66.67,7.7,230.0,0.0,0.0,0.0
2018-01-20 04:00:00,1.1,66.67,6.7,220.0,0.0,0.0,0.0
2018-01-20 05:00:00,1.1,66.67,6.95,220.0,0.0,0.0,0.0
2018-01-20 06:00:00,1.1,66.67,5.7,220.0,0.0,0.0,0.0
2018-01-20 07:00:00,0.6,69.12,6.2,210.0,0.0,0.0,0.0
2018-01-20 08:00:00,0.3,69.15,5.95,220.0,0.0,0.0,0.0
2018-01-20 09:00:00,1.1,66.67,5.1,220.0,25.5,117.5,17.0
2018-01-20 10:00:00,2.2,64.82,6.7,230.0,153.0,503.0,52.0
2018-01-20 11:00:00,2.5,63.47,6.95,230.0,280.5,648.0,71.0
2018-01-20 12:00:00,4.4,60.85,6.2,240.0,379.0,710.0,85.5
2018-01-20 13:00:00,5.0,60.84,5.1,220.0,433.0,746.0,90.5
2018-01-20 14:00:00,5.3,59.6,5.1,225.0,436.5,760.5,87.5
2018-01-20 15:00:00,6.1,59.25,6.2,220.0,378.5,708.5,87.0
2018-01-20 16:00:00,5.6,61.34,5.7,230.0,288.0,669.5,72.5
2018-01-20 17:00:00,5.0,64.02,5.7,225.0,160.0,548.5,53.0
2018-01-20 18:00:00,2.2,74.13,4.6,210.0,29.0,168.5,17.5
2018-01-20 19:00:00,1.7,76.83,3.6,210.0,0.0,0.0,0.0
2018-01-20 20:00:00,1.15,80.0,3.35,210.0,0.0,0.0,0.0
2018-01-20 21:00:00,0.6,83.16,4.1,190.0,0.0,0.0,0.0
2018-01-20 22:00:00,0.6,87.42,3.6,230.0,0.0,0.0,0.0
2018-01-20 23:00:00,0.0,89.34,3.6,225.0,0.0,0.0,0.0
2018-01-21 00:00:00,0.85,91.12,3.1,205.0,0.0,0.0,0.0
2018-01-21 01:00:00,1.7,92.39,1.5,210.0,0.0,0.0,0.0
2018-01-21 02:00:00,1.95,90.77,2.3,215.0,0.0,0.0,0.0
2018-01-21 03:00:00,2.8,92.45,0.0,198.46,0.0,0.0,0.0
2018-01-21 04:00:00,2.2,96.49,2.1,180.0,0.0,0.0,0.0
2018-01-21 05:00:00,2.2,94.45,2.1,185.0,0.0,0.0,0.0
2018-01-21 06:00:00,1.95,100.0,2.1,180.0,0.0,0.0,0.0
2018-01-21 07:00:00,2.13,96.49,1.5,180.0,0.0,0.0,0.0
2018-01-21 08:00:00,2.5,96.15,1.95,155.0,0.0,0.0,0.0
2018-01-21 09:00:00,2.72,95.82,0.72,220.0,16.5,11.5,16.0
2018-01-21 10:00:00,2.85,95.82,1.67,123.33,95.0,115.5,70.5
2018-01-21 11:00:00,2.8,97.91,1.3,210.0,90.5,34.0,80.0
2018-01-21 12:00:00,3.93,95.86,0.7,220.0,128.0,19.0,120.5
2018-01-21 13:00:00,4.4,96.55,0.0,0.0,122.0,9.0,118.0
2018-01-21 14:00:00,4.8,94.57,0.0,0.0,116.5,7.0,113.0
2018-01-21 15:00:00,5.0,92.58,0.0,0.0,87.0,9.0,83.0
2018-01-21 16:00:00,5.6,88.8,2.1,80.0,42.0,0.0,42.0
2018-01-21 17:00:00,4.67,92.67,0.7,80.0,47.0,0.0,47.0
2018-01-21 18:00:00,3.9,95.86,2.35,115.0,10.0,1.5,10.0
2018-01-21 19:00:00,3.9,95.86,0.0,100.77,0.0,0.0,0.0
2018-01-21 20:00:00,3.6,97.93,0.75,80.0,0.0,0.0,0.0
2018-01-21 21:00:00,3.3,100.0,1.5,80.0,0.0,0.0,0.0
2018-01-21 22:00:00,3.3,100.0,2.1,110.0,0.0,0.0,0.0
2018-01-21 23:00:00,3.3,100.0,1.7,86.67,0.0,0.0,0.0
2018-01-22 00:00:00,3.22,100.0,1.65,85.0,0.0,0.0,0.0
2018-01-22 01:00:00,3.3,100.0,1.0,90.0,0.0,0.0,0.0
2018-01-22 02:00:00,3.3,100.0,0.75,60.0,0.0,0.0,0.0
2018-01-22 03:00:00,3.73,95.86,2.27,56.67,0.0,0.0,0.0
2018-01-22 04:00:00,3.9,100.0,2.1,100.0,0.0,0.0,0.0
2018-01-22 05:00:00,4.23,98.27,1.9,76.67,0.0,0.0,0.0
2018-01-22 06:00:00,4.4,96.55,2.6,60.0,0.0,0.0,0.0
2018-01-22 07:00:00,4.2,100.0,1.8,65.0,0.0,0.0,0.0
2018-01-22 08:00:00,4.55,100.0,2.1,60.0,0.0,0.0,0.0
2018-01-22 09:00:00,5.0,100.0,1.5,100.0,14.5,16.5,13.5
2018-01-22 10:00:00,6.3,97.95,2.78,126.0,54.0,0.0,54.0
2018-01-22 11:00:00,7.5,92.77,2.85,140.0,119.5,19.0,113.0
2018-01-22 12:00:00,10.0,82.72,4.1,170.0,223.5,186.5,142.5
2018-01-22 13:00:00,11.1,82.85,3.6,170.0,306.5,311.0,162.0
2018-01-22 14:00:00,11.65,79.95,4.65,170.0,276.5,190.5,187.5
2018-01-22 15:00:00,11.7,82.93,6.2,190.0,177.5,46.5,158.0
2018-01-22 16:00:00,11.1,82.85,4.1,160.0,148.5,52.5,131.0
2018-01-22 17:00:00,10.55,86.01,4.35,165.0,66.5,0.5,66.5
2018-01-22 18:00:00,10.0,86.18,6.2,170.0,15.0,7.0,15.0
2018-01-22 19:00:00,10.0,86.18,5.65,170.0,0.0,0.0,0.0
2018-01-22 20:00:00,9.67,84.45,5.3,173.33,0.0,0.0,0.0
2018-01-22 21:00:00,8.9,89.07,3.6,170.0,0.0,0.0,0.0
2018-01-22 22:00:00,9.4,86.12,2.6,150.0,0.0,0.0,0.0
2018-01-22 23:00:00,8.85,87.88,2.85,160.0,0.0,0.0,0.0
2018-01-23 00:00:00,8.9,89.07,1.5,140.0,0.0,0.0,0.0
2018-01-23 01:00:00,8.3,89.64,9.75,210.0,0.0,0.0,0.0
2018-01-23 02:00:00,7.08,91.11,5.25,215.0,0.0,0.0,0.0
2018-01-23 03:00:00,6.1,88.84,5.1,230.0,0.0,0.0,0.0
2018-01-23 04:00:00,3.9,92.52,4.1,200.0,0.0,0.0,0.0
2018-01-23 05:00:00,4.15,90.92,4.6,210.0,0.0,0.0,0.0
2018-01-23 06:00:00,3.9,85.54,8.2,230.0,0.0,0.0,0.0
2018-01-23 07:00:00,3.05,88.55,8.25,230.0,0.0,0.0,0.0
2018-01-23 08:00:00,2.8,90.5,7.03,230.0,0.0,0.0,0.0
2018-01-23 09:00:00,2.8,92.45,8.2,220.0,11.5,4.5,11.5
2018-01-23 10:00:00,2.8,88.55,7.7,230.0,52.5,0.5,52.5
2018-01-23 11:00:00,3.13,87.01,8.4,226.67,96.0,5.5,94.0
2018-01-23 12:00:00,3.3,85.47,8.2,230.0,78.0,1.5,77.5
2018-01-23 13:00:00,3.3,85.47,9.8,250.0,153.0,27.5,140.0
2018-01-23 14:00:00,3.05,78.25,8.75,255.0,95.0,11.5,89.5
2018-01-23 15:00:00,2.2,67.61,9.3,270.0,68.0,0.0,68.0
2018-01-23 16:00:00,1.7,70.07,8.8,260.0,62.0,0.0,62.0
2018-01-23 17:00:00,1.15,71.39,9.05,270.0,16.5,0.0,16.5
2018-01-23 18:00:00,0.0,72.19,8.2,270.0,3.5,0.0,3.5
2018-01-23 19:00:00,0.0,72.19,9.3,280.0,0.0,0.0,0.0
2018-01-23 20:00:00,-0.3,74.02,7.75,280.0,0.0,0.0,0.0
2018-01-23 21:00:00,-0.6,72.7,7.2,280.0,0.0,0.0,0.0
2018-01-23 22:00:00,-1.1,72.0,5.7,300.0,0.0,0.0,0.0
2018-01-23 23:00:00,-1.4,68.69,5.95,310.0,0.0,0.0,0.0
2018-01-24 00:00:00,-1.7,68.87,4.6,320.0,0.0,0.0,0.0
2018-01-24 01:00:00,-1.1,65.51,3.6,320.0,0.0,0.0,0.0
2018-01-24 02:00:00,-1.4,65.45,5.4,315.0,0.0,0.0,0.0
2018-01-24 03:00:00,-1.7,62.61,6.2,300.0,0.0,0.0,0.0
2018-01-24 04:00:00,-2.2,68.18,3.6,300.0,0.0,0.0,0.0
2018-01-24 05:00:00,-2.2,68.18,4.1,310.0,0.0,0.0,0.0
2018-01-24 06:00:00,-2.2,68.18,2.6,270.0,0.0,0.0,0.0
2018-01-24 07:00:00,-1.7,65.39,2.6,320.0,0.0,0.0,0.0
2018-01-24 08:00:00,-2.23,63.88,3.93,316.67,0.0,0.0,0.0
2018-01-24 09:00:00,-2.8,62.37,4.1,360.0,9.5,4.5,9.5
2018-01-24 10:00:00,-2.8,59.17,4.35,335.0,48.5,1.0,48.5
2018-01-24 11:00:00,-2.87,57.89,3.93,323.33,69.5,0.0,69.5
2018-01-24 12:00:00,-2.8,56.62,2.6,260.0,105.0,0.0,105.0
2018-01-24 13:00:00,-2.2,53.84,0.0,257.69,143.0,3.0,142.0
2018-01-24 14:00:00,-2.2,53.84,1.05,340.0,121.5,0.0,121.5
2018-01-24 15:00:00,-1.7,53.96,3.1,320.0,116.5,1.0,116.0
2018-01-24 16:00:00,-2.2,56.26,2.1,330.0,90.0,1.5,89.5
2018-01-24 17:00:00,-2.2,57.79,2.1,325.0,22.5,0.0,22.5
2018-01-24 18:00:00,-2.8,68.65,2.6,30.0,7.5,0.0,7.5
2018-01-24 19:00:00,-3.3,67.96,3.35,35.0,0.0,0.0,0.0
2018-01-24 20:00:00,-3.2,67.96,2.23,46.67,0.0,0.0,0.0
2018-01-24 21:00:00,-3.3,67.96,1.5,20.0,0.0,0.0,0.0
2018-01-24 22:00:00,-3.3,67.96,0.0,25.0,0.0,0.0,0.0
2018-01-24 23:00:00,-3.3,69.78,0.0,0.0,0.0,0.0,0.0
2018-01-25 00:00:00,-3.9,78.67,2.1,185.0,0.0,0.0,0.0
2018-01-25 01:00:00,-3.9,78.67,2.1,190.0,0.0,0.0,0.0
2018-01-25 02:00:00,-3.9,78.67,2.27,190.0,0.0,0.0,0.0
2018-01-25 03:00:00,-3.9,82.86,1.5,180.0,0.0,0.0,0.0
2018-01-25 04:00:00,-3.3,78.76,1.5,140.0,0.0,0.0,0.0
2018-01-25 05:00:00,-3.3,78.76,2.05,155.0,0.0,0.0,0.0
2018-01-25 06:00:00,-3.3,82.22,2.1,170.0,0.0,0.0,0.0
2018-01-25 07:00:00,-2.8,82.99,1.5,190.0,0.0,0.0,0.0
2018-01-25 08:00:00,-2.8,80.91,1.5,180.0,0.0,0.0,0.0
2018-01-25 09:00:00,-2.2,74.96,3.1,190.0,10.0,1.0,10.0
2018-01-25 10:00:00,-1.1,72.0,4.6,200.0,50.5,0.0,50.5
2018-01-25 11:00:00,-0.55,65.91,4.85,205.0,121.5,10.5,117.5
2018-01-25 12:00:00,0.0,56.79,5.7,200.0,137.5,3.0,136.0
2018-01-25 13:00:00,0.0,62.44,5.7,205.0,155.5,4.5,153.5
2018-01-25 14:00:00,0.3,61.12,4.9,210.0,181.5,25.0,170.0
2018-01-25 15:00:00,1.1,57.67,4.35,205.0,370.5,573.5,124.0
2018-01-25 16:00:00,1.1,60.71,3.6,200.0,148.0,62.0,125.5
2018-01-25 17:00:00,0.85,61.83,3.85,200.0,91.0,188.5,57.5
2018-01-25 18:00:00,0.0,69.19,2.6,160.0,42.5,244.0,23.0
2018-01-25 19:00:00,0.0,69.19,2.6,140.0,0.0,0.0,0.0
2018-01-25 20:00:00,-0.3,70.95,2.6,140.0,0.0,0.0,0.0
2018-01-25 21:00:00,-1.1,79.06,2.1,140.0,0.0,0.0,0.0
2018-01-25 22:00:00,-1.1,79.06,2.1,140.0,0.0,0.0,0.0
2018-01-25 23:00:00,-1.4,81.09,1.8,125.0,0.0,0.0,0.0
2018-01-26 00:00:00,-1.7,83.11,1.5,110.0,0.0,0.0,0.0
2018-01-26 01:00:00,-1.7,83.11,2.1,130.0,0.0,0.0,0.0
2018-01-26 02:00:00,-1.4,81.09,2.35,135.0,0.0,0.0,0.0
2018-01-26 03:00:00,-1.1,79.06,1.5,130.0,0.0,0.0,0.0
2018-01-26 04:00:00,-1.7,83.11,2.1,150.0,0.0,0.0,0.0
2018-01-26 05:00:00,-1.4,81.09,2.35,150.0,0.0,0.0,0.0
2018-01-26 06:00:00,-1.7,83.11,2.1,150.0,0.0,0.0,0.0
2018-01-26 07:00:00,-2.2,83.06,2.1,160.0,0.0,0.0,0.0
2018-01-26 08:00:00,-1.65,83.12,2.1,160.0,0.0,0.0,0.0
2018-01-26 09:00:00,0.0,83.31,3.1,180.0,36.0,196.0,19.0
2018-01-26 10:00:00,2.8,74.67,3.6,200.0,182.0,618.5,49.0
2018-01-26 11:00:00,4.75,66.96,5.4,205.0,335.0,800.5,62.0
2018-01-26 12:00:00,8.3,53.12,7.7,220.0,447.5,877.0,68.5
2018-01-26 13:00:00,10.0,47.36,8.8,210.0,507.0,908.5,71.0
2018-01-26 14:00:00,10.0,47.36,8.0,210.0,507.0,905.0,71.5
2018-01-26 15:00:00,9.4,47.31,7.7,200.0,402.5,710.5,94.0
2018-01-26 16:00:00,10.6,45.5,9.3,190.0,337.0,787.0,66.5
2018-01-26 17:00:00,10.0,47.41,7.5,185.0,158.5,459.0,51.5
2018-01-26 18:00:00,7.2,60.17,5.1,180.0,35.0,186.5,21.0
2018-01-26 19:00:00,7.2,60.17,6.2,180.0,0.0,0.0,0.0
2018-01-26 20:00:00,6.65,62.53,5.15,175.0,0.0,0.0,0.0
2018-01-26 21:00:00,6.7,65.03,6.2,180.0,0.0,0.0,0.0
2018-01-26 22:00:00,7.8,52.73,7.2,200.0,0.0,0.0,0.0
2018-01-26 23:00:00,8.35,48.69,8.5,195.0,0.0,0.0,0.0
2018-01-27 00:00:00,8.3,46.5,9.3,210.0,0.0,0.0,0.0
2018-01-27 01:00:00,8.9,44.64,9.3,200.0,0.0,0.0,0.0
2018-01-27 02:00:00,8.6,45.57,8.25,200.0,0.0,0.0,0.0
2018-01-27 03:00:00,9.4,41.04,10.8,210.0,0.0,0.0,0.0
2018-01-27 04:00:00,8.3,46.5,9.8,210.0,0.0,0.0,0.0
2018-01-27 05:00:00,8.3,46.5,10.55,210.0,0.0,0.0,0.0
2018-01-27 06:00:00,8.9,44.64,12.9,210.0,0.0,0.0,0.0
2018-01-27 07:00:00,8.3,50.96,9.8,210.0,0.0,0.0,0.0
2018-01-27 08:00:00,8.05,55.64,10.55,210.0,0.0,0.0,0.0
2018-01-27 09:00:00,8.3,68.25,10.8,220.0,7.0,1.0,7.0
2018-01-27 10:00:00,8.3,70.71,10.3,220.0,24.0,0.0,24.0
2018-01-27 11:00:00,8.3,70.71,10.3,220.0,78.5,3.5,77.5
2018-01-27 12:00:00,7.8,82.44,9.3,230.0,43.5,3.0,42.0
2018-01-27 13:00:00,8.3,83.08,8.8,220.0,64.0,0.0,64.0
2018-01-27 14:00:00,8.3,83.08,8.5,220.0,171.0,16.0,163.0
2018-01-27 15:00:00,9.4,79.84,8.8,230.0,184.0,59.5,158.5
2018-01-27 16:00:00,10.0,74.07,7.7,230.0,235.0,306.0,130.0
2018-01-27 17:00:00,10.0,71.1,6.65,235.0,148.0,346.0,71.0
2018-01-27 18:00:00,7.8,36.06,4.1,270.0,48.5,294.0,23.5
2018-01-27 19:00:00,6.1,35.29,4.6,270.0,0.0,0.0,0.0
2018-01-27 20:00:00,5.0,39.13,3.85,260.0,0.0,0.0,0.0
2018-01-27 21:00:00,5.0,41.9,4.1,240.0,0.0,0.0,0.0
2018-01-27 22:00:00,1.1,57.67,3.6,220.0,0.0,0.0,0.0
2018-01-27 23:00:00,0.25,61.64,3.35,215.0,0.0,0.0,0.0
2018-01-28 00:00:00,0.0,65.74,2.1,210.0,0.0,0.0,0.0
2018-01-28 01:00:00,0.0,62.44,0.0,226.92,0.0,0.0,0.0
2018-01-28 02:00:00,0.55,60.06,1.05,260.0,0.0,0.0,0.0
2018-01-28 03:00:00,0.0,59.82,2.6,270.0,0.0,0.0,0.0
2018-01-28 04:00:00,0.6,59.79,2.1,270.0,0.0,0.0,0.0
2018-01-28 05:00:00,0.6,61.36,1.8,270.0,0.0,0.0,0.0
2018-01-28 06:00:00,-1.7,75.68,2.1,230.0,0.0,0.0,0.0
2018-01-28 07:00:00,-2.2,78.91,2.6,230.0,0.0,0.0,0.0
2018-01-28 08:00:00,-1.95,77.3,2.6,205.0,0.0,0.0,0.0
2018-01-28 09:00:00,-0.6,72.7,0.0,80.0,26.5,74.0,21.5
2018-01-28 10:00:00,2.2,71.1,1.5,200.0,133.0,299.5,66.5
2018-01-28 11:00:00,3.6,64.73,0.75,200.0,255.0,411.0,111.5
2018-01-28 12:00:00,6.7,56.85,1.5,350.0,408.0,691.5,102.5
2018-01-28 13:00:00,7.2,54.93,2.6,360.0,417.5,557.0,145.0
2018-01-28 14:00:00,7.5,53.83,1.3,360.0,512.0,886.5,78.5
2018-01-28 15:00:00,7.8,50.16,1.5,130.0,454.5,853.5,76.0
2018-01-28 16:00:00,7.2,54.93,2.6,67.69,243.5,380.0,105.0
2018-01-28 17:00:00,6.65,57.09,2.6,140.0,177.0,525.0,61.0
2018-01-28 18:00:00,4.4,66.7,2.6,110.0,49.0,267.0,24.5
